"Sm_Messstelle","Sm_DatumZeit","Sm_schnee"
662,2012-12-20,55
662,2012-12-21,64
662,2012-12-22,69
662,2012-12-23,78
662,2012-12-24,97
662,2012-12-25,102
662,2012-12-26,115
662,2012-12-27,135
662,2012-12-28,134
662,2012-12-29,139
662,2012-12-30,133
662,2012-12-31,141
662,2013-01-01,133
662,2013-01-02,148
662,2013-01-03,155
662,2013-01-04,166
662,2013-01-05,177
662,2013-01-06,187
662,2013-01-07,202
662,2013-01-08,202
662,2013-01-09,213
662,2013-01-10,228
662,2013-01-11,238
662,2013-01-12,247
662,2013-01-13,260
662,2013-01-14,268
662,2013-01-15,280
662,2013-01-16,287
662,2013-01-17,295
662,2013-01-18,306
662,2013-01-19,318
662,2013-01-20,323
662,2013-01-21,341
662,2013-01-22,341
662,2013-01-23,339
662,2013-01-24,335
662,2013-01-25,336
662,2013-01-26,334
662,2013-01-27,341
662,2013-01-28,339
662,2013-01-29,332
662,2013-01-30,333
662,2013-01-31,339
662,2013-02-01,322
662,2013-02-02,307
662,2013-02-03,303
662,2013-02-04,281
662,2013-02-05,277
662,2013-02-06,260
662,2013-02-07,247
662,2013-02-08,235
662,2013-02-09,216
662,2013-02-10,212
662,2013-02-11,197
662,2013-02-12,179
662,2013-02-13,168
662,2013-02-14,155
662,2013-02-15,142
662,2013-02-16,127
662,2013-02-17,146
662,2013-02-18,166
662,2013-02-19,185
662,2013-02-20,199
662,2013-02-21,215
662,2013-02-22,237
662,2013-02-23,230
662,2013-02-24,226
662,2013-02-25,227
662,2013-02-26,233
662,2013-02-27,231
662,2013-02-28,228
662,2013-03-01,229
662,2013-03-02,212
662,2013-03-03,195
662,2013-03-04,191
662,2013-03-05,175
662,2013-03-06,166
662,2013-03-07,157
662,2013-03-08,148
662,2013-03-09,140
662,2013-03-10,126
662,2013-03-11,115
662,2013-03-12,111
662,2013-03-13,100
662,2013-03-14,103
662,2013-03-15,92
662,2013-03-16,93
662,2013-03-17,89
662,2013-03-18,84
662,2013-03-19,77
662,2013-03-20,73
662,2013-03-21,75
662,2013-03-22,88
662,2013-03-23,95
662,2013-03-24,111
662,2013-03-25,120
662,2013-03-26,131
662,2013-03-27,138
662,2013-03-28,155
662,2013-03-29,163
662,2013-03-30,179
662,2013-03-31,187
662,2013-04-01,200
662,2013-04-02,214
662,2013-04-03,201
662,2013-04-04,182
662,2013-04-05,167
662,2013-04-06,149
662,2013-04-07,132
662,2013-04-08,122
662,2013-04-09,100
662,2013-04-10,87
662,2013-04-11,70
662,2013-04-12,56
662,2013-04-13,37
662,2013-04-14,25
662,2013-04-15,22
662,2013-04-16,16
662,2013-04-17,13
662,2013-04-18,13
662,2013-04-19,20
662,2013-04-20,12
662,2013-04-21,19
663,2012-12-01,44
663,2012-12-02,42
663,2012-12-03,41
663,2012-12-04,47
663,2012-12-05,55
663,2012-12-06,57
663,2012-12-07,53
663,2012-12-08,52
663,2012-12-09,50
663,2012-12-10,46
663,2012-12-11,61
663,2012-12-12,69
663,2012-12-13,64
663,2012-12-14,74
663,2012-12-15,75
663,2012-12-16,74
663,2012-12-17,74
663,2012-12-18,77
663,2012-12-19,73
663,2012-12-20,73
663,2012-12-21,70
663,2012-12-22,87
663,2012-12-23,92
663,2012-12-24,114
663,2012-12-25,124
663,2012-12-26,130
663,2012-12-27,155
663,2012-12-28,158
663,2012-12-29,150
663,2012-12-30,155
663,2012-12-31,155
663,2013-01-01,152
663,2013-01-02,163
663,2013-01-03,168
663,2013-01-04,182
663,2013-01-05,192
663,2013-01-06,204
663,2013-01-07,215
663,2013-01-08,223
663,2013-01-09,231
663,2013-01-10,247
663,2013-01-11,254
663,2013-01-12,258
663,2013-01-13,274
663,2013-01-14,287
663,2013-01-15,288
663,2013-01-16,304
663,2013-01-17,314
663,2013-01-18,318
663,2013-01-19,329
663,2013-01-20,345
663,2013-01-21,351
663,2013-01-22,349
663,2013-01-23,349
663,2013-01-24,357
663,2013-01-25,355
663,2013-01-26,356
663,2013-01-27,351
663,2013-01-28,357
663,2013-01-29,355
663,2013-01-30,357
663,2013-01-31,349
663,2013-02-01,340
663,2013-02-02,325
663,2013-02-03,310
663,2013-02-04,296
663,2013-02-05,290
663,2013-02-06,271
663,2013-02-07,263
663,2013-02-08,246
663,2013-02-09,237
663,2013-02-10,223
663,2013-02-11,210
663,2013-02-12,197
663,2013-02-13,184
663,2013-02-14,175
663,2013-02-15,153
663,2013-02-16,140
663,2013-02-17,166
663,2013-02-18,176
663,2013-02-19,198
663,2013-02-20,216
663,2013-02-21,233
663,2013-02-22,254
663,2013-02-23,245
663,2013-02-24,240
663,2013-02-25,247
663,2013-02-26,245
663,2013-02-27,240
663,2013-02-28,248
663,2013-03-01,244
663,2013-03-02,226
663,2013-03-03,209
663,2013-03-04,204
663,2013-03-05,191
663,2013-03-06,182
663,2013-03-07,174
663,2013-03-08,165
663,2013-03-09,154
663,2013-03-10,141
663,2013-03-11,125
663,2013-03-12,126
663,2013-03-13,120
663,2013-03-14,113
663,2013-03-15,115
663,2013-03-16,102
663,2013-03-17,99
663,2013-03-18,97
663,2013-03-19,94
663,2013-03-20,89
663,2013-03-21,82
663,2013-03-22,98
663,2013-03-23,114
663,2013-03-24,126
663,2013-03-25,138
663,2013-03-26,148
663,2013-03-27,154
663,2013-03-28,175
663,2013-03-29,187
663,2013-03-30,192
663,2013-03-31,210
663,2013-04-01,216
663,2013-04-02,233
663,2013-04-03,216
663,2013-04-04,198
663,2013-04-05,186
663,2013-04-06,164
663,2013-04-07,150
663,2013-04-08,133
663,2013-04-09,114
663,2013-04-10,104
663,2013-04-11,87
663,2013-04-12,71
663,2013-04-13,51
663,2013-04-14,40
663,2013-04-15,32
663,2013-04-16,33
663,2013-04-17,33
663,2013-04-18,31
663,2013-04-19,28
663,2013-04-20,37
663,2013-04-21,36
664,2012-12-01,19
664,2012-12-02,24
664,2012-12-03,22
664,2012-12-04,21
664,2012-12-05,34
664,2012-12-06,34
664,2012-12-07,31
664,2012-12-08,28
664,2012-12-09,25
664,2012-12-10,26
664,2012-12-11,40
664,2012-12-12,42
664,2012-12-13,42
664,2012-12-14,47
664,2012-12-15,54
664,2012-12-16,50
664,2012-12-17,48
664,2012-12-18,51
664,2012-12-19,51
664,2012-12-20,49
664,2012-12-21,49
664,2012-12-22,60
664,2012-12-23,64
664,2012-12-24,91
664,2012-12-25,98
664,2012-12-26,112
664,2012-12-27,130
664,2012-12-28,134
664,2012-12-29,132
664,2012-12-30,131
664,2012-12-31,127
664,2013-01-01,134
664,2013-01-02,142
664,2013-01-03,146
664,2013-01-04,164
664,2013-01-05,172
664,2013-01-06,179
664,2013-01-07,188
664,2013-01-08,199
664,2013-01-09,206
664,2013-01-10,223
664,2013-01-11,234
664,2013-01-12,243
664,2013-01-13,254
664,2013-01-14,256
664,2013-01-15,273
664,2013-01-16,282
664,2013-01-17,294
664,2013-01-18,298
664,2013-01-19,308
664,2013-01-20,318
664,2013-01-21,329
664,2013-01-22,325
664,2013-01-23,327
664,2013-01-24,331
664,2013-01-25,332
664,2013-01-26,330
664,2013-01-27,329
664,2013-01-28,326
664,2013-01-29,331
664,2013-01-30,333
664,2013-01-31,328
664,2013-02-01,313
664,2013-02-02,303
664,2013-02-03,289
664,2013-02-04,275
664,2013-02-05,261
664,2013-02-06,252
664,2013-02-07,241
664,2013-02-08,220
664,2013-02-09,217
664,2013-02-10,202
664,2013-02-11,188
664,2013-02-12,177
664,2013-02-13,163
664,2013-02-14,149
664,2013-02-15,132
664,2013-02-16,117
664,2013-02-17,138
664,2013-02-18,155
664,2013-02-19,177
664,2013-02-20,197
664,2013-02-21,209
664,2013-02-22,233
664,2013-02-23,222
664,2013-02-24,222
664,2013-02-25,217
664,2013-02-26,220
664,2013-02-27,222
664,2013-02-28,218
664,2013-03-01,225
664,2013-03-02,201
664,2013-03-03,185
664,2013-03-04,182
664,2013-03-05,170
664,2013-03-06,164
664,2013-03-07,146
664,2013-03-08,135
664,2013-03-09,130
664,2013-03-10,116
664,2013-03-11,107
664,2013-03-12,104
664,2013-03-13,97
664,2013-03-14,96
664,2013-03-15,92
664,2013-03-16,82
664,2013-03-17,76
664,2013-03-18,78
664,2013-03-19,69
664,2013-03-20,69
664,2013-03-21,60
664,2013-03-22,80
664,2013-03-23,84
664,2013-03-24,96
664,2013-03-25,111
664,2013-03-26,124
664,2013-03-27,133
664,2013-03-28,147
664,2013-03-29,155
664,2013-03-30,170
664,2013-03-31,185
664,2013-04-01,199
664,2013-04-02,209
664,2013-04-03,188
664,2013-04-04,171
664,2013-04-05,156
664,2013-04-06,139
664,2013-04-07,124
664,2013-04-08,107
664,2013-04-09,95
664,2013-04-10,78
664,2013-04-11,64
664,2013-04-12,48
664,2013-04-13,33
664,2013-04-14,15
664,2013-04-15,8
664,2013-04-16,13
664,2013-04-17,7
664,2013-04-18,10
664,2013-04-19,9
664,2013-04-20,13
664,2013-04-21,14
665,2012-12-01,27
665,2012-12-02,32
665,2012-12-03,34
665,2012-12-04,35
665,2012-12-05,39
665,2012-12-06,45
665,2012-12-07,45
665,2012-12-08,37
665,2012-12-09,34
665,2012-12-10,32
665,2012-12-11,57
665,2012-12-12,52
665,2012-12-13,49
665,2012-12-14,56
665,2012-12-15,61
665,2012-12-16,67
665,2012-12-17,63
665,2012-12-18,64
665,2012-12-19,60
665,2012-12-20,61
665,2012-12-21,67
665,2012-12-22,71
665,2012-12-23,77
665,2012-12-24,97
665,2012-12-25,113
665,2012-12-26,121
665,2012-12-27,139
665,2012-12-28,140
665,2012-12-29,136
665,2012-12-30,143
665,2012-12-31,140
665,2013-01-01,139
665,2013-01-02,154
665,2013-01-03,164
665,2013-01-04,173
665,2013-01-05,177
665,2013-01-06,194
665,2013-01-07,202
665,2013-01-08,211
665,2013-01-09,220
665,2013-01-10,226
665,2013-01-11,235
665,2013-01-12,248
665,2013-01-13,263
665,2013-01-14,268
665,2013-01-15,278
665,2013-01-16,290
665,2013-01-17,301
665,2013-01-18,314
665,2013-01-19,317
665,2013-01-20,333
665,2013-01-21,342
665,2013-01-22,340
665,2013-01-23,344
665,2013-01-24,341
665,2013-01-25,344
665,2013-01-26,336
665,2013-01-27,340
665,2013-01-28,341
665,2013-01-29,335
665,2013-01-30,336
665,2013-01-31,337
665,2013-02-01,329
665,2013-02-02,313
665,2013-02-03,300
665,2013-02-04,288
665,2013-02-05,271
665,2013-02-06,265
665,2013-02-07,251
665,2013-02-08,235
665,2013-02-09,221
665,2013-02-10,209
665,2013-02-11,198
665,2013-02-12,180
665,2013-02-13,174
665,2013-02-14,163
665,2013-02-15,147
665,2013-02-16,129
665,2013-02-17,154
665,2013-02-18,168
665,2013-02-19,188
665,2013-02-20,202
665,2013-02-21,223
665,2013-02-22,238
665,2013-02-23,231
665,2013-02-24,228
665,2013-02-25,237
665,2013-02-26,229
665,2013-02-27,232
665,2013-02-28,231
665,2013-03-01,232
665,2013-03-02,212
665,2013-03-03,203
665,2013-03-04,190
665,2013-03-05,185
665,2013-03-06,168
665,2013-03-07,157
665,2013-03-08,146
665,2013-03-09,142
665,2013-03-10,131
665,2013-03-11,118
665,2013-03-12,105
665,2013-03-13,104
665,2013-03-14,102
665,2013-03-15,102
665,2013-03-16,91
665,2013-03-17,91
665,2013-03-18,88
665,2013-03-19,81
665,2013-03-20,76
665,2013-03-21,71
665,2013-03-22,82
665,2013-03-23,101
665,2013-03-24,113
665,2013-03-25,125
665,2013-03-26,131
665,2013-03-27,149
665,2013-03-28,161
665,2013-03-29,175
665,2013-03-30,186
665,2013-03-31,190
665,2013-04-01,204
665,2013-04-02,214
665,2013-04-03,202
665,2013-04-04,186
665,2013-04-05,166
665,2013-04-06,158
665,2013-04-07,139
665,2013-04-08,120
665,2013-04-09,105
665,2013-04-10,92
665,2013-04-11,76
665,2013-04-12,62
665,2013-04-13,45
665,2013-04-14,22
665,2013-04-15,17
665,2013-04-16,23
665,2013-04-17,24
665,2013-04-18,21
665,2013-04-19,25
665,2013-04-20,22
665,2013-04-21,22
666,2012-12-01,55
666,2012-12-02,53
666,2012-12-03,56
666,2012-12-04,49
666,2012-12-05,61
666,2012-12-06,59
666,2012-12-07,58
666,2012-12-08,56
666,2012-12-09,50
666,2012-12-10,54
666,2012-12-11,75
666,2012-12-12,74
666,2012-12-13,73
666,2012-12-14,76
666,2012-12-15,83
666,2012-12-16,78
666,2012-12-17,77
666,2012-12-18,83
666,2012-12-19,81
666,2012-12-20,86
666,2012-12-21,77
666,2012-12-22,99
666,2012-12-23,102
666,2012-12-24,121
666,2012-12-25,128
666,2012-12-26,143
666,2012-12-27,164
666,2012-12-28,155
666,2012-12-29,163
666,2012-12-30,162
666,2012-12-31,165
666,2013-01-01,160
666,2013-01-02,170
666,2013-01-03,182
666,2013-01-04,186
666,2013-01-05,198
666,2013-01-06,208
666,2013-01-07,217
666,2013-01-08,230
666,2013-01-09,239
666,2013-01-10,255
666,2013-01-11,257
666,2013-01-12,274
666,2013-01-13,276
666,2013-01-14,292
666,2013-01-15,304
666,2013-01-16,307
666,2013-01-17,320
666,2013-01-18,333
666,2013-01-19,343
666,2013-01-20,347
666,2013-01-21,359
666,2013-01-22,363
666,2013-01-23,355
666,2013-01-24,365
666,2013-01-25,359
666,2013-01-26,362
666,2013-01-27,365
666,2013-01-28,357
666,2013-01-29,356
666,2013-01-30,359
666,2013-01-31,363
666,2013-02-01,347
666,2013-02-02,338
666,2013-02-03,322
666,2013-02-04,309
666,2013-02-05,298
666,2013-02-06,283
666,2013-02-07,270
666,2013-02-08,253
666,2013-02-09,241
666,2013-02-10,232
666,2013-02-11,213
666,2013-02-12,203
666,2013-02-13,192
666,2013-02-14,177
666,2013-02-15,167
666,2013-02-16,151
666,2013-02-17,172
666,2013-02-18,189
666,2013-02-19,209
666,2013-02-20,224
666,2013-02-21,243
666,2013-02-22,260
666,2013-02-23,247
666,2013-02-24,248
666,2013-02-25,255
666,2013-02-26,251
666,2013-02-27,252
666,2013-02-28,255
666,2013-03-01,250
666,2013-03-02,233
666,2013-03-03,218
666,2013-03-04,206
666,2013-03-05,200
666,2013-03-06,185
666,2013-03-07,182
666,2013-03-08,173
666,2013-03-09,155
666,2013-03-10,153
666,2013-03-11,134
666,2013-03-12,126
666,2013-03-13,130
666,2013-03-14,118
666,2013-03-15,122
666,2013-03-16,116
666,2013-03-17,110
666,2013-03-18,103
666,2013-03-19,102
666,2013-03-20,99
666,2013-03-21,92
666,2013-03-22,107
666,2013-03-23,119
666,2013-03-24,127
666,2013-03-25,140
666,2013-03-26,157
666,2013-03-27,168
666,2013-03-28,182
666,2013-03-29,189
666,2013-03-30,200
666,2013-03-31,212
666,2013-04-01,230
666,2013-04-02,243
666,2013-04-03,225
666,2013-04-04,207
666,2013-04-05,191
666,2013-04-06,172
666,2013-04-07,154
666,2013-04-08,140
666,2013-04-09,128
666,2013-04-10,109
666,2013-04-11,96
666,2013-04-12,81
666,2013-04-13,63
666,2013-04-14,44
666,2013-04-15,43
666,2013-04-16,45
666,2013-04-17,39
666,2013-04-18,40
666,2013-04-19,36
666,2013-04-20,37
666,2013-04-21,38
667,2012-12-01,0
667,2012-12-02,0
667,2012-12-03,0
667,2012-12-04,0
667,2012-12-05,3
667,2012-12-06,3
667,2012-12-07,12
667,2012-12-08,4
667,2012-12-09,0
667,2012-12-10,4
667,2012-12-11,19
667,2012-12-12,19
667,2012-12-13,15
667,2012-12-14,25
667,2012-12-15,25
667,2012-12-16,23
667,2012-12-17,24
667,2012-12-18,24
667,2012-12-19,32
667,2012-12-20,28
667,2012-12-21,31
667,2012-12-22,43
667,2012-12-23,46
667,2012-12-24,66
667,2012-12-25,69
667,2012-12-26,80
667,2012-12-27,109
667,2012-12-28,109
667,2012-12-29,104
667,2012-12-30,107
667,2012-12-31,108
667,2013-01-01,106
667,2013-01-02,110
667,2013-01-03,126
667,2013-01-04,136
667,2013-01-05,142
667,2013-01-06,158
667,2013-01-07,169
667,2013-01-08,177
667,2013-01-09,187
667,2013-01-10,192
667,2013-01-11,208
667,2013-01-12,220
667,2013-01-13,222
667,2013-01-14,236
667,2013-01-15,243
667,2013-01-16,253
667,2013-01-17,266
667,2013-01-18,274
667,2013-01-19,286
667,2013-01-20,292
667,2013-01-21,301
667,2013-01-22,301
667,2013-01-23,307
667,2013-01-24,301
667,2013-01-25,307
667,2013-01-26,304
667,2013-01-27,309
667,2013-01-28,302
667,2013-01-29,306
667,2013-01-30,308
667,2013-01-31,308
667,2013-02-01,291
667,2013-02-02,277
667,2013-02-03,269
667,2013-02-04,258
667,2013-02-05,243
667,2013-02-06,225
667,2013-02-07,211
667,2013-02-08,205
667,2013-02-09,184
667,2013-02-10,174
667,2013-02-11,167
667,2013-02-12,151
667,2013-02-13,141
667,2013-02-14,121
667,2013-02-15,115
667,2013-02-16,93
667,2013-02-17,119
667,2013-02-18,138
667,2013-02-19,148
667,2013-02-20,167
667,2013-02-21,188
667,2013-02-22,204
667,2013-02-23,200
667,2013-02-24,194
667,2013-02-25,193
667,2013-02-26,192
667,2013-02-27,197
667,2013-02-28,198
667,2013-03-01,195
667,2013-03-02,179
667,2013-03-03,166
667,2013-03-04,150
667,2013-03-05,149
667,2013-03-06,133
667,2013-03-07,127
667,2013-03-08,119
667,2013-03-09,110
667,2013-03-10,100
667,2013-03-11,84
667,2013-03-12,78
667,2013-03-13,76
667,2013-03-14,67
667,2013-03-15,65
667,2013-03-16,55
667,2013-03-17,51
667,2013-03-18,49
667,2013-03-19,44
667,2013-03-20,46
667,2013-03-21,43
667,2013-03-22,48
667,2013-03-23,67
667,2013-03-24,75
667,2013-03-25,88
667,2013-03-26,104
667,2013-03-27,116
667,2013-03-28,128
667,2013-03-29,137
667,2013-03-30,149
667,2013-03-31,161
667,2013-04-01,168
667,2013-04-02,186
667,2013-04-03,165
667,2013-04-04,152
667,2013-04-05,140
667,2013-04-06,119
667,2013-04-07,104
667,2013-04-08,85
667,2013-04-09,69
667,2013-04-10,55
667,2013-04-11,40
667,2013-04-12,19
667,2013-04-13,5
667,2013-04-14,0
667,2013-04-15,0
667,2013-04-16,0
667,2013-04-17,0
667,2013-04-18,0
667,2013-04-19,0
667,2013-04-20,0
667,2013-04-21,0
668,2012-12-01,26
668,2012-12-02,31
668,2012-12-03,29
668,2012-12-04,26
668,2012-12-05,40
668,2012-12-06,35
668,2012-12-07,34
668,2012-12-08,34
668,2012-12-09,34
668,2012-12-10,31
668,2012-12-11,46
668,2012-12-12,52
668,2012-12-13,46
668,2012-12-14,49
668,2012-12-15,57
668,2012-12-16,55
668,2012-12-17,52
668,2012-12-18,62
668,2012-12-19,58
668,2012-12-20,57
668,2012-12-21,62
668,2012-12-22,72
668,2012-12-23,71
668,2012-12-24,96
668,2012-12-25,106
668,2012-12-26,115
668,2012-12-27,132
668,2012-12-28,135
668,2012-12-29,140
668,2012-12-30,131
668,2012-12-31,140
668,2013-01-01,137
668,2013-01-02,146
668,2013-01-03,154
668,2013-01-04,161
668,2013-01-05,172
668,2013-01-06,187
668,2013-01-07,197
668,2013-01-08,203
668,2013-01-09,216
668,2013-01-10,230
668,2013-01-11,238
668,2013-01-12,245
668,2013-01-13,258
668,2013-01-14,263
668,2013-01-15,277
668,2013-01-16,281
668,2013-01-17,297
668,2013-01-18,307
668,2013-01-19,314
668,2013-01-20,321
668,2013-01-21,337
668,2013-01-22,339
668,2013-01-23,336
668,2013-01-24,331
668,2013-01-25,334
668,2013-01-26,338
668,2013-01-27,335
668,2013-01-28,335
668,2013-01-29,339
668,2013-01-30,337
668,2013-01-31,340
668,2013-02-01,318
668,2013-02-02,305
668,2013-02-03,294
668,2013-02-04,282
668,2013-02-05,268
668,2013-02-06,252
668,2013-02-07,248
668,2013-02-08,233
668,2013-02-09,215
668,2013-02-10,209
668,2013-02-11,194
668,2013-02-12,175
668,2013-02-13,168
668,2013-02-14,150
668,2013-02-15,137
668,2013-02-16,128
668,2013-02-17,143
668,2013-02-18,166
668,2013-02-19,180
668,2013-02-20,202
668,2013-02-21,221
668,2013-02-22,239
668,2013-02-23,231
668,2013-02-24,229
668,2013-02-25,228
668,2013-02-26,226
668,2013-02-27,226
668,2013-02-28,226
668,2013-03-01,231
668,2013-03-02,203
668,2013-03-03,198
668,2013-03-04,182
668,2013-03-05,172
668,2013-03-06,161
668,2013-03-07,156
668,2013-03-08,147
668,2013-03-09,134
668,2013-03-10,130
668,2013-03-11,112
668,2013-03-12,106
668,2013-03-13,101
668,2013-03-14,92
668,2013-03-15,89
668,2013-03-16,88
668,2013-03-17,81
668,2013-03-18,77
668,2013-03-19,79
668,2013-03-20,69
668,2013-03-21,72
668,2013-03-22,79
668,2013-03-23,91
668,2013-03-24,101
668,2013-03-25,116
668,2013-03-26,127
668,2013-03-27,140
668,2013-03-28,153
668,2013-03-29,164
668,2013-03-30,177
668,2013-03-31,193
668,2013-04-01,199
668,2013-04-02,215
668,2013-04-03,201
668,2013-04-04,182
668,2013-04-05,164
668,2013-04-06,144
668,2013-04-07,131
668,2013-04-08,117
668,2013-04-09,100
668,2013-04-10,89
668,2013-04-11,66
668,2013-04-12,48
668,2013-04-13,40
668,2013-04-14,16
668,2013-04-15,17
668,2013-04-16,13
668,2013-04-17,16
668,2013-04-18,11
668,2013-04-19,18
668,2013-04-20,12
668,2013-04-21,17
669,2012-12-01,2
669,2012-12-02,8
669,2012-12-03,3
669,2012-12-04,1
669,2012-12-05,19
669,2012-12-06,12
669,2012-12-07,20
669,2012-12-08,10
669,2012-12-09,6
669,2012-12-10,7
669,2012-12-11,23
669,2012-12-12,22
669,2012-12-13,22
669,2012-12-14,33
669,2012-12-15,38
669,2012-12-16,38
669,2012-12-17,33
669,2012-12-18,33
669,2012-12-19,32
669,2012-12-20,33
669,2012-12-21,40
669,2012-12-22,53
669,2012-12-23,48
669,2012-12-24,73
669,2012-12-25,83
669,2012-12-26,92
669,2012-12-27,112
669,2012-12-28,114
669,2012-12-29,116
669,2012-12-30,112
669,2012-12-31,112
669,2013-01-01,116
669,2013-01-02,125
669,2013-01-03,129
669,2013-01-04,144
669,2013-01-05,157
669,2013-01-06,165
669,2013-01-07,174
669,2013-01-08,180
669,2013-01-09,193
669,2013-01-10,201
669,2013-01-11,218
669,2013-01-12,220
669,2013-01-13,234
669,2013-01-14,243
669,2013-01-15,249
669,2013-01-16,266
669,2013-01-17,277
669,2013-01-18,286
669,2013-01-19,297
669,2013-01-20,303
669,2013-01-21,311
669,2013-01-22,317
669,2013-01-23,312
669,2013-01-24,314
669,2013-01-25,317
669,2013-01-26,309
669,2013-01-27,318
669,2013-01-28,310
669,2013-01-29,312
669,2013-01-30,314
669,2013-01-31,318
669,2013-02-01,302
669,2013-02-02,289
669,2013-02-03,276
669,2013-02-04,263
669,2013-02-05,244
669,2013-02-06,232
669,2013-02-07,226
669,2013-02-08,211
669,2013-02-09,197
669,2013-02-10,184
669,2013-02-11,174
669,2013-02-12,158
669,2013-02-13,140
669,2013-02-14,134
669,2013-02-15,123
669,2013-02-16,110
669,2013-02-17,120
669,2013-02-18,146
669,2013-02-19,157
669,2013-02-20,178
669,2013-02-21,196
669,2013-02-22,211
669,2013-02-23,210
669,2013-02-24,205
669,2013-02-25,209
669,2013-02-26,206
669,2013-02-27,201
669,2013-02-28,200
669,2013-03-01,210
669,2013-03-02,185
669,2013-03-03,176
669,2013-03-04,166
669,2013-03-05,154
669,2013-03-06,147
669,2013-03-07,130
669,2013-03-08,120
669,2013-03-09,116
669,2013-03-10,107
669,2013-03-11,91
669,2013-03-12,85
669,2013-03-13,79
669,2013-03-14,79
669,2013-03-15,67
669,2013-03-16,72
669,2013-03-17,67
669,2013-03-18,59
669,2013-03-19,51
669,2013-03-20,53
669,2013-03-21,47
669,2013-03-22,60
669,2013-03-23,72
669,2013-03-24,80
669,2013-03-25,94
669,2013-03-26,105
669,2013-03-27,119
669,2013-03-28,132
669,2013-03-29,145
669,2013-03-30,152
669,2013-03-31,167
669,2013-04-01,176
669,2013-04-02,192
669,2013-04-03,177
669,2013-04-04,159
669,2013-04-05,148
669,2013-04-06,129
669,2013-04-07,114
669,2013-04-08,98
669,2013-04-09,78
669,2013-04-10,66
669,2013-04-11,43
669,2013-04-12,36
669,2013-04-13,17
669,2013-04-14,1
669,2013-04-15,0
669,2013-04-16,0
669,2013-04-17,0
669,2013-04-18,0
669,2013-04-19,0
669,2013-04-20,0
669,2013-04-21,0
670,2012-12-01,84
670,2012-12-02,82
670,2012-12-03,85
670,2012-12-04,82
670,2012-12-05,92
670,2012-12-06,93
670,2012-12-07,99
670,2012-12-08,96
670,2012-12-09,87
670,2012-12-10,85
670,2012-12-11,103
670,2012-12-12,103
670,2012-12-13,104
670,2012-12-14,117
670,2012-12-15,114
670,2012-12-16,118
670,2012-12-17,117
670,2012-12-18,119
670,2012-12-19,116
670,2012-12-20,121
670,2012-12-21,112
670,2012-12-22,130
670,2012-12-23,133
670,2012-12-24,155
